"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 10:00","2024","06","20","10:00","","29.3","","20.1","","57","","","","26","","12","","24.1","","100.47","","37","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 11:00","2024","06","20","11:00","","29.7","","18.7","","51","","","","20","","7","","24.1","","100.49","","36","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 12:00","2024","06","20","12:00","","28.1","","21.9","","69","","","","14","","19","","24.1","","100.48","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 13:00","2024","06","20","13:00","","29.9","","22.3","","63","","","","15","","13","","24.1","","100.43","","40","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 14:00","2024","06","20","14:00","","29.7","","22.4","","64","","","","11","","13","","24.1","","100.37","","39","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 15:00","2024","06","20","15:00","","28.9","","21.8","","65","","","","13","","13","","24.1","","100.30","","38","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 16:00","2024","06","20","16:00","","28.2","","21.9","","68","","","","13","","12","","24.1","","100.27","","37","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 17:00","2024","06","20","17:00","","23.1","","23.1","","100","","","","17","","12","","4.8","","100.28","","33","","","","Thunderstorms,Heavy Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 18:00","2024","06","20","18:00","","22.3","","21.1","","93","","","","20","","35","","1.6","","100.37","","31","","","","Thunderstorms,Heavy Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 19:00","2024","06","20","19:00","","21.5","","21.5","","100","","","","24","","5","","19.3","","100.29","","30","","","","Thunderstorms,Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 20:00","2024","06","20","20:00","","23.1","","23.1","","100","","","","34","","8","","24.1","","100.32","","33","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 21:00","2024","06","20","21:00","","22.6","","22.0","","96","","","","1","","8","","24.1","","100.31","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 22:00","2024","06","20","22:00","","22.9","","21.6","","92","","","","4","","4","","24.1","","100.35","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-20 23:00","2024","06","20","23:00","","22.4","","21.7","","96","","","","34","","9","","24.1","","100.36","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 00:00","2024","06","21","00:00","","21.7","","21.2","","97","","","","35","","12","","24.1","","100.33","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 01:00","2024","06","21","01:00","","21.5","","21.0","","97","","","","34","","8","","24.1","","100.28","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 02:00","2024","06","21","02:00","","21.3","","20.6","","95","","","","36","","5","","24.1","","100.25","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 03:00","2024","06","21","03:00","","21.1","","20.8","","98","","","","36","","5","","16.1","","100.23","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 04:00","2024","06","21","04:00","","21.3","","21.1","","99","","","","32","","5","","16.1","","100.21","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 05:00","2024","06","21","05:00","","21.2","","21.2","","100","","","","3","","8","","16.1","","100.20","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 06:00","2024","06","21","06:00","","22.4","","22.0","","98","","","","5","","7","","19.3","","100.23","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 07:00","2024","06","21","07:00","","22.8","","21.8","","94","","","","10","","10","","24.1","","100.27","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 08:00","2024","06","21","08:00","","23.1","","22.5","","96","","","","11","","8","","24.1","","100.27","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 09:00","2024","06","21","09:00","","22.6","","21.9","","96","","","","12","","10","","24.1","","100.25","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 10:00","2024","06","21","10:00","","23.1","","20.2","","83","","","","13","","12","","24.1","","100.24","","31","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 11:00","2024","06","21","11:00","","24.1","","21.0","","83","","","","14","","10","","24.1","","100.23","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 12:00","2024","06","21","12:00","","24.2","","19.6","","75","","","","15","","16","","24.1","","100.15","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 13:00","2024","06","21","13:00","","24.8","","19.8","","73","","","","14","","13","","24.1","","100.06","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 14:00","2024","06","21","14:00","","22.7","","20.0","","84","","","","17","","13","","19.3","","100.01","","30","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 15:00","2024","06","21","15:00","","23.1","","19.5","","80","","","","11","","14","","24.1","","99.99","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 16:00","2024","06","21","16:00","","24.4","","19.6","","74","","","","12","","12","","24.1","","99.91","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 17:00","2024","06","21","17:00","","23.1","","19.2","","78","","","","15","","16","","24.1","","99.90","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 18:00","2024","06","21","18:00","","21.2","","20.8","","97","","","","14","","12","","4.8","","99.88","","29","","","","Heavy Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 19:00","2024","06","21","19:00","","21.6","","21.6","","100","","","","12","","4","","19.3","","99.86","","31","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 20:00","2024","06","21","20:00","","21.2","","21.2","","100","","","","","","0","","24.1","","99.87","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 21:00","2024","06","21","21:00","","21.3","","20.6","","96","","","","","","0","","24.1","","99.88","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 22:00","2024","06","21","22:00","","21.7","","19.9","","90","","","","34","","3","","24.1","","99.84","","29","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-21 23:00","2024","06","21","23:00","","21.7","","18.8","","83","","","","36","","3","","24.1","","99.81","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 00:00","2024","06","22","00:00","","21.2","","19.4","","89","","","","8","","5","","24.1","","99.77","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 01:00","2024","06","22","01:00","","21.1","","19.1","","88","","","","11","","4","","24.1","","99.72","","28","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 02:00","2024","06","22","02:00","","21.0","","19.2","","89","","","","","","0","","24.1","","99.71","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 03:00","2024","06","22","03:00","","21.2","","18.7","","86","","","","","","0","","24.1","","99.69","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 04:00","2024","06","22","04:00","","20.7","","18.8","","88","","","","6","","3","","24.1","","99.67","","27","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 05:00","2024","06","22","05:00","","20.6","","18.2","","86","","","","9","","6","","24.1","","99.67","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 06:00","2024","06","22","06:00","","21.3","","17.5","","79","","","","12","","5","","24.1","","99.67","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 07:00","2024","06","22","07:00","","21.2","","18.0","","82","","","","10","","6","","24.1","","99.63","","27","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 08:00","2024","06","22","08:00","","22.5","","18.5","","78","","","","12","","5","","24.1","","99.64","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 09:00","2024","06","22","09:00","","23.5","","19.7","","79","","","","14","","5","","24.1","","99.61","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 10:00","2024","06","22","10:00","","23.9","","19.9","","78","","","","14","","13","","24.1","","99.57","","31","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 11:00","2024","06","22","11:00","","24.0","","20.2","","79","","","","14","","12","","24.1","","99.53","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 12:00","2024","06","22","12:00","","24.3","","20.0","","77","","","","13","","16","","24.1","","99.44","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 13:00","2024","06","22","13:00","","22.1","","22.1","","100","","","","12","","15","","19.3","","99.40","","32","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 14:00","2024","06","22","14:00","","22.6","","22.5","","99","","","","11","","15","","16.1","","99.29","","32","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 15:00","2024","06","22","15:00","","23.3","","21.7","","91","","","","11","","16","","19.3","","99.21","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 16:00","2024","06","22","16:00","","22.4","","20.2","","87","","","","7","","9","","19.3","","99.19","","30","","","","Thunderstorms"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 17:00","2024","06","22","17:00","","21.6","","19.6","","88","","","","11","","13","","19.3","","99.14","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 18:00","2024","06","22","18:00","","21.3","","19.4","","89","","","","7","","10","","19.3","","99.15","","28","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 19:00","2024","06","22","19:00","","20.7","","19.4","","92","","","","10","","17","","19.3","","99.01","","28","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 20:00","2024","06","22","20:00","","20.9","","19.3","","90","","","","11","","18","","24.1","","98.93","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 21:00","2024","06","22","21:00","","21.0","","20.1","","94","","","","12","","13","","24.1","","98.88","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 22:00","2024","06","22","22:00","","20.2","","19.8","","98","","","","12","","17","","24.1","","98.90","","28","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-22 23:00","2024","06","22","23:00","","20.3","","20.2","","100","","","","12","","11","","24.1","","98.76","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 00:00","2024","06","23","00:00","","20.2","","20.2","","100","","","","12","","9","","24.1","","98.65","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 01:00","2024","06","23","01:00","","20.2","","20.2","","100","","","","14","","7","","24.1","","98.51","","28","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 02:00","2024","06","23","02:00","","20.1","","20.1","","100","","","","16","","9","","24.1","","98.41","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 03:00","2024","06","23","03:00","","19.6","","19.6","","100","","","","15","","7","","24.1","","98.30","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 04:00","2024","06","23","04:00","","19.8","","19.8","","100","","","","14","","4","","24.1","","98.19","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 05:00","2024","06","23","05:00","","20.4","","20.4","","100","","","","15","","9","","19.3","","98.10","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 06:00","2024","06","23","06:00","","21.8","","21.2","","96","","","","17","","8","","24.1","","98.02","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 07:00","2024","06","23","07:00","","23.4","","21.0","","86","","","","19","","12","","24.1","","97.92","","32","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 08:00","2024","06","23","08:00","","23.6","","22.2","","92","","","","24","","22","","24.1","","97.98","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 09:00","2024","06","23","09:00","","24.2","","21.2","","83","","","","24","","26","","24.1","","97.91","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 10:00","2024","06","23","10:00","","26.0","","20.5","","71","","","","22","","34","","24.1","","97.90","","34","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 11:00","2024","06","23","11:00","","24.4","","20.9","","80","","","","24","","30","","24.1","","97.89","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 12:00","2024","06","23","12:00","","24.1","","20.6","","80","","","","25","","41","","16.1","","97.88","","32","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 13:00","2024","06","23","13:00","","25.7","","20.6","","73","","","","24","","36","","24.1","","97.82","","34","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 14:00","2024","06","23","14:00","","26.1","","19.4","","66","","","","26","","47","","24.1","","97.82","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 15:00","2024","06","23","15:00","","24.6","","17.4","","64","","","","27","","55","","24.1","","97.85","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 16:00","2024","06","23","16:00","","24.3","","16.9","","63","","","","28","","45","","24.1","","97.87","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 17:00","2024","06","23","17:00","","22.8","","16.2","","66","","","","29","","47","","24.1","","97.92","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 18:00","2024","06","23","18:00","","22.0","","15.1","","65","","","","29","","45","","24.1","","98.03","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 19:00","2024","06","23","19:00","","20.9","","13.2","","61","","","","31","","46","","24.1","","98.12","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 20:00","2024","06","23","20:00","","20.3","","13.8","","66","","","","32","","34","","24.1","","98.18","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 21:00","2024","06","23","21:00","","19.7","","12.9","","65","","","","32","","37","","24.1","","98.25","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 22:00","2024","06","23","22:00","","19.2","","13.0","","67","","","","32","","36","","24.1","","98.30","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-23 23:00","2024","06","23","23:00","","18.6","","12.9","","69","","","","32","","27","","24.1","","98.37","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-24 00:00","2024","06","24","00:00","","18.5","","12.6","","68","","","","32","","33","","24.1","","98.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-24 01:00","2024","06","24","01:00","","17.7","","12.5","","71","","","","33","","33","","24.1","","98.51","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-24 02:00","2024","06","24","02:00","","17.5","","12.4","","72","","","","33","","31","","24.1","","98.56","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-24 03:00","2024","06","24","03:00","","17.4","","12.8","","74","","","","33","","26","","24.1","","98.61","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-24 04:00","2024","06","24","04:00","","17.5","","13.1","","75","","","","34","","29","","24.1","","98.70","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-06-24 05:00","2024","06","24","05:00","","17.6","","13.2","","75","","","","34","","24","","24.1","","98.80","","","","","","NA"
